Year,Tm,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,OWS/48,DWS/48,Shot%,Team Mar,Team MP,Team Gm,Year 3PAr,Team TS%,Tm USG,Tm TS W/O Plyr,Reb/Vers,Defense,Val/Shot,Offense,MPG + Int,RAW SPM,%Min,RAW Contrib,Tm Sum,Tm Adj,BPM,StdErr,Contrib,VORP,Reb/Vers,Val/Shot,Offense,Defense,MPG,Raw OBPM,Contrib,Tm Ortg,Tm Sum,Tm Adj,Tm DRtg,OBPM,OStdErr,Ocontrib,OVORP,DBPM,DStdErr,Dcontrib,DVORP,Sum SPM,%Min,MPG,ReMPG,BPM,Contrib,VORP,VORP-Gm,O-BPM,Ocontrib,OVORP,"OVORP
Gm",D-BPM,Dcontrib,DVORP,"DVORP
Gm",Exp BPM,"TrueTalent
BPM","Exp%
Min","TrueTalent
VORP",TrueTimeVORP,WORP,O-WORP,D-WORP,Adjusted WORP,Estimated Position,BBRef Pos,Age on Feb 1,Yrs Experience,Height,Weight,Rounded Position,Rounded Age,Playoffs
2015,DEN,Danilo Gallinari,26,59,1426,16.8,0.563,0.53,0.336,2.3,14.7,8.3,9.4,1.6,1.1,8,21.5,3,1,3.9,0.132,2.3,-1.1,1.3,1.2,0.1,0.032,19.8,-3.07,19881,82,0.268,0.518,347248,0.514,-1.79,-0.28,0.12,3.39,-0.2,1.12,0.36,0.4,-4.49,0.16,1.3,2.3,0.5,1.2,-1,0.5,3.4,0,-0.1,2.7,1,-1.3,0.4,-0.4,-1.8,2.4,1.5,0.8,1.5,-1.1,1.7,-0.4,-0.3,3.4,0.4,24.2,22.6,1.3,0.5,1.2,1.6,2.4,0.8,1.5,2,-1.1,-0.4,-0.3,-0.4,-1.2,0,0.51,1,1.7,3.2,3.9,-0.7,4.5,3.5,3,26.48,5,82,225,4,27,N
2015,BOS,Kelly Olynyk,23,64,1423,15.9,0.558,0.331,0.258,7,16.5,11.7,12.2,2.3,2.1,14.3,21.1,1.5,2.1,3.6,0.12,0.7,1.4,2.1,1.5,0.05,0.07,18.1,-0.44,19880,82,0.268,0.523,347983,0.52,0.77,1.13,0.09,0.76,-0.42,2.24,0.36,0.8,0.15,-0.13,2.1,2.3,0.8,1.5,0.5,0.4,0.6,0.2,-0.2,1.5,0.5,-1.3,2.5,-0.8,0.9,0.7,1.5,0.3,0.9,1.4,1.7,0.5,0.6,-0.7,0.4,22.2,20.9,2.1,0.8,1.5,1.9,0.7,0.3,0.9,1.1,1.4,0.5,0.6,0.8,-1.2,0.4,0.57,1.4,2.3,4,2.3,1.6,6.3,4.5,5,23.79,1,84,238,4,24,Y
2015,IND,C.J. Watson,30,57,1422,15.4,0.581,0.42,0.4,1.4,11.2,6.3,23.3,2.1,0.5,16.9,18.8,2.2,1.8,4,0.135,1.4,0.1,1.5,1.3,0.074,0.061,15.6,-0.14,19855,82,0.268,0.524,345392,0.52,1.02,0.03,0.35,-0.03,-0.12,0.9,0.36,0.32,-3.37,0.64,1.5,2.3,0.5,1.3,-0.1,0.5,1.2,0.2,-0.1,1.8,0.7,-2.1,-0.4,-0.4,2,1.4,1.5,0.5,1.1,0.1,1.7,0,0.2,1.3,0.4,24.9,23.3,1.5,0.5,1.3,1.8,1.4,0.5,1.1,1.6,0.1,0,0.2,0.2,-0.6,0.4,0.57,1.4,2,3.4,3,0.4,5.5,1,1,30.79,7,74,175,1,31,N
2015,OKC,Dion Waiters,23,47,1422,10.1,0.455,0.265,0.185,2.2,7.9,5.1,9.8,1.6,0.6,8.8,21.7,-0.3,1,0.7,0.023,-2.2,-1.7,-3.8,-0.7,-0.01,0.033,19.8,2.54,19832,82,0.268,0.532,344899,0.539,-2.05,-0.55,-0.22,-1.67,0.44,-3.82,0.36,-1.37,3.19,-0.03,-3.9,2.3,-1.4,-0.7,-0.7,0.1,-1.7,0,0.2,-2.1,-0.7,2,2.7,-0.1,0.6,-2.2,1.5,-0.8,-0.2,-1.7,1.7,-0.6,-0.5,-0.5,0.4,30.3,27.9,-3.9,-1.4,-0.7,-1.2,-2.2,-0.8,-0.2,-0.3,-1.7,-0.6,-0.5,-0.9,0.7,-1.6,0.28,0.1,-0.5,-1.8,-0.4,-1.3,-1.4,2.1,2,23.15,2,76,225,2,23,N
2015,SAC,Omri Casspi,26,67,1416,14.4,0.58,0.204,0.447,4.5,15.9,10.4,11.8,1.1,0.5,14.7,18.7,2,0.6,2.7,0.091,0,-1.3,-1.3,0.3,0.069,0.022,16,-3.27,19855,82,0.268,0.542,338426,0.539,-0.07,-1.23,0.05,0.55,-0.54,-1.29,0.36,-0.46,-4.06,0.03,-1.3,2.3,-0.4,0.3,-0.2,0.3,-0.1,-0.1,-0.3,-0.4,-0.1,-0.2,-2.2,0.4,-3.1,0,1.5,0,0.6,-1.3,1.7,-0.5,-0.3,1.3,0.4,21.1,19.9,-1.3,-0.4,0.3,0.3,0,0,0.6,0.7,-1.3,-0.5,-0.3,-0.4,-1.8,-1.5,0.29,0.1,0.2,0.7,1.7,-0.9,0.6,3.4,3,26.61,5,81,225,3,27,N
2015,CHI,Tony Snell,23,72,1412,10.2,0.55,0.531,0.148,2.5,10.9,6.8,6.8,1.2,0.6,10.8,14.1,1.2,1.2,2.4,0.082,-0.6,-0.9,-1.5,0.2,0.041,0.041,12.6,2.88,19881,82,0.268,0.536,346370,0.536,-2.66,-1.05,0.01,2.72,-0.71,-1.69,0.36,-0.6,2.65,0.16,-1.5,2.3,-0.5,0.2,-1.1,0.4,0.7,-0.1,-0.4,-0.5,-0.2,2,3.1,-0.1,0.9,-0.6,1.5,-0.2,0.4,-0.9,1.7,-0.3,-0.2,0.3,0.4,19.6,18.6,-1.5,-0.5,0.2,0.2,-0.6,-0.2,0.4,0.4,-0.9,-0.3,-0.2,-0.2,-1.2,-1.4,0.31,0.2,0.1,0.4,1,-0.6,0.4,2.5,3,23.23,1,79,200,2,23,Y
2015,DEN,J.J. Hickson,26,73,1411,14.3,0.504,0.004,0.438,11.1,24,17.3,6.5,1.3,1.9,14.9,19.7,0.5,1.4,1.8,0.062,-3.1,0.4,-2.7,-0.3,0.016,0.046,16.8,-3.07,19881,82,0.268,0.518,347248,0.519,-0.85,-0.23,-0.21,-1.08,-0.74,-2.91,0.36,-1.03,-4.49,0.16,-2.7,2.3,-1,-0.3,0.2,0.1,-2.5,-0.1,-0.4,-2.7,-1,-1.3,0.4,-0.4,-1.8,-3.1,1.5,-1.1,-0.5,0.4,1.7,0.1,0.2,-3.5,0.4,19.3,18.3,-2.7,-1,-0.3,-0.3,-3.1,-1.1,-0.5,-0.6,0.4,0.1,0.2,0.3,-2.1,-2.4,0.16,-0.1,-0.1,-0.7,-1.3,0.6,-0.3,4.3,5,26.41,6,81,242,4,26,N
2015,HOU,Corey Brewer,28,56,1407,14,0.516,0.334,0.255,3.8,12.1,8,11.5,2.1,0.8,11.2,22.4,1,1.6,2.7,0.091,-1,-0.6,-1.6,0.2,0.035,0.056,19.9,4.01,19804,82,0.268,0.548,337012,0.551,-0.66,0.19,-0.07,-0.68,-0.1,-1.26,0.36,-0.45,6.44,-0.33,-1.6,2.3,-0.6,0.1,-0.3,0.2,-0.5,0.2,-0.1,-0.3,-0.1,1.4,5.1,-0.7,2.6,-1,1.5,-0.4,0.2,-0.6,1.7,-0.2,-0.1,-0.5,0.4,25.1,23.5,-1.6,-0.6,0.1,0.2,-1,-0.4,0.2,0.4,-0.6,-0.2,-0.1,-0.1,0,-0.8,0.39,0.5,0.2,0.4,0.7,-0.3,0.4,2.7,3,28.91,7,81,186,3,29,Y
2015,HOU,Josh Smith,29,55,1404,15.2,0.5,0.32,0.242,7.9,17.9,12.9,17.8,1.8,3.8,16.9,24.5,-0.1,2.2,2.1,0.071,-1.2,2.1,0.9,1,-0.004,0.075,20.4,4.01,19804,82,0.268,0.548,337012,0.553,2.99,1.41,0,-3.15,-0.06,1.18,0.35,0.42,6.44,-0.33,0.9,2.3,0.3,1,1.3,0.2,-2,-0.1,0,-0.6,-0.2,1.4,5.1,-0.7,2.6,-1.2,1.5,-0.4,0.2,2.1,1.7,0.7,0.9,-3.4,0.4,25.5,23.8,0.9,0.3,1,1.5,-1.2,-0.4,0.2,0.2,2.1,0.7,0.9,1.3,0.1,0.5,0.57,1.4,1.6,2.7,0.4,2.3,4.4,3.5,4,29.16,10,81,225,4,29,Y
2015,PHI,Henry Sims,24,73,1399,14.5,0.521,0.044,0.273,8.9,19.4,13.9,10.7,1.4,1.7,15,20.6,0.5,1.5,2.1,0.072,-3.3,-0.1,-3.4,-0.5,0.019,0.053,17.5,-9.38,19800,82,0.268,0.494,332680,0.492,0.73,-0.21,-0.04,-0.49,-0.76,-0.72,0.35,-0.26,2.34,-2.72,-3.4,2.3,-1.2,-0.5,0.7,0.2,-1.2,-0.1,-0.4,-0.8,-0.3,-10.1,0.6,-2.6,0.8,-3.3,1.5,-1.2,-0.6,-0.1,1.7,0,0.1,-3.2,0.4,19.2,18.2,-3.4,-1.2,-0.5,-0.6,-3.3,-1.2,-0.6,-0.6,-0.1,0,0.1,0.1,-3.1,-3.3,0.04,0,-0.1,-1.4,-1.5,0.2,-0.1,4.3,5,24.85,2,82,248,4,25,N
2015,POR,Chris Kaman,32,74,1398,17.3,0.537,0,0.186,11.6,25.2,18.5,7.8,0.7,2.8,15.4,22.5,1.1,2.2,3.3,0.112,-2.5,1.1,-1.4,0.2,0.037,0.075,19,4.69,19856,82,0.268,0.544,347001,0.545,0.05,-0.51,-0.18,-1.83,-0.79,-3.08,0.35,-1.08,-2.66,1.66,-1.4,2.3,-0.5,0.2,0.6,0.1,-2.6,-0.4,-0.4,-2.7,-1,2.3,1.5,0.3,2.4,-2.5,1.5,-0.9,-0.3,1.1,1.7,0.4,0.5,-3.5,0.4,18.9,17.9,-1.4,-0.5,0.2,0.2,-2.5,-0.9,-0.3,-0.3,1.1,0.4,0.5,0.5,-1.1,-1.3,0.33,0.2,0.2,0.5,-0.7,1.3,0.5,5,5,32.76,11,84,265,5,33,Y
2015,OKC,Reggie Jackson,24,50,1398,15.6,0.511,0.274,0.2,2.2,13,7.7,24.5,1.5,0.3,12.7,22.1,1.8,1.1,2.9,0.101,0.7,-1.1,-0.4,0.6,0.063,0.038,19.3,2.54,19832,82,0.268,0.532,344899,0.534,2.02,-0.83,0.16,-1.77,0.2,-0.39,0.35,-0.14,3.19,-0.03,-0.4,2.3,-0.1,0.6,0.3,0.3,0,0,0.1,0.8,0.3,2,2.7,-0.1,0.6,0.7,1.5,0.3,0.9,-1.1,1.7,-0.4,-0.3,1.9,0.4,28,25.9,-0.4,-0.1,0.6,0.9,0.7,0.3,0.9,1.4,-1.1,-0.4,-0.3,-0.5,0.3,-0.1,0.5,1,0.8,1.5,2.3,-0.8,2.1,1.5,1,24.8,3,75,208,2,25,N
2015,PHI,Michael Carter-Williams,23,41,1391,12.8,0.444,0.205,0.298,3.2,17.3,9.9,40.9,2.2,1,20.1,27.1,-2.1,1.6,-0.5,-0.017,-1.9,0.6,-1.3,0.2,-0.072,0.055,21.7,-9.38,19800,82,0.268,0.494,332680,0.499,6.12,0.42,0.35,-5.95,0.82,1.41,0.35,0.5,2.34,-2.72,-1.3,2.3,-0.5,0.2,1.6,0.4,-2,0.2,0.4,0.6,0.2,-10.1,0.6,-2.6,0.8,-1.9,1.5,-0.7,-0.1,0.6,1.7,0.2,0.3,-2.5,0.4,33.9,30.9,-1.3,-0.5,0.2,0.5,-1.9,-0.7,-0.1,-0.2,0.6,0.2,0.3,0.6,-0.4,-0.8,0.39,0.5,0.3,0.7,-0.2,0.9,0.7,1.5,1,23.31,1,78,190,2,23,N
2015,SAS,Marco Belinelli,28,62,1388,12.4,0.553,0.489,0.211,2.2,10.5,6.4,10.3,1.1,0.2,10.6,18.8,1.5,1.4,2.9,0.1,0.6,-1.1,-0.5,0.5,0.052,0.048,16.8,6.79,19955,82,0.268,0.555,346961,0.555,-1.68,-1.39,0.02,1.42,-0.4,-2.05,0.35,-0.71,0.49,1.53,-0.5,2.3,-0.2,0.5,-0.8,0.3,0.9,-0.1,-0.2,0.2,0.1,2.6,1.1,0.4,4.1,0.6,1.5,0.2,0.8,-1.1,1.7,-0.4,-0.3,1.7,0.3,22.4,21,-0.5,-0.2,0.5,0.7,0.6,0.2,0.8,1.1,-1.1,-0.4,-0.3,-0.4,-0.1,-0.3,0.46,0.8,0.7,1.4,2.1,-0.8,1.8,2.1,2,28.86,7,77,210,2,29,Y
2015,BOS,Jae Crowder,24,57,1382,14.1,0.512,0.362,0.277,4.7,16.4,10.5,9,2.1,1.1,6.9,17.9,1.6,1.8,3.3,0.116,-0.2,0.7,0.5,0.9,0.055,0.061,16.7,-0.44,19880,82,0.268,0.523,347983,0.523,-1.11,0.35,-0.06,1.58,-0.2,0.61,0.35,0.21,0.15,-0.13,0.5,2.3,0.2,0.9,-0.5,0.3,0.8,0.2,-0.1,0.6,0.2,-1.3,2.5,-0.8,0.9,-0.2,1.5,-0.1,0.5,0.7,1.7,0.2,0.3,-0.9,0.3,24.2,22.7,0.5,0.2,0.9,1.2,-0.2,-0.1,0.5,0.8,0.7,0.2,0.3,0.5,-0.8,-0.2,0.48,0.9,1.2,2.3,1.4,0.9,3.2,3,3,24.58,2,78,235,3,25,Y
2015,CLE,Matthew Dellavedova,24,67,1380,8.5,0.493,0.544,0.124,3.1,7.3,5.2,21.1,0.9,0.1,15.9,12.6,1.4,0.5,1.9,0.067,-0.6,-2,-2.6,-0.2,0.049,0.018,10.6,4.39,19779,82,0.268,0.557,342773,0.56,0.62,-1.69,0.09,-1.47,-0.6,-3.14,0.35,-1.1,2.75,0.5,-2.6,2.3,-0.9,-0.2,0.3,0.3,-1.2,-0.2,-0.3,-1,-0.4,5.5,4.5,0.4,-1.1,-0.6,1.5,-0.2,0.4,-2,1.7,-0.7,-0.6,1.4,0.3,20.6,19.4,-2.6,-0.9,-0.2,-0.3,-0.6,-0.2,0.4,0.5,-2,-0.7,-0.6,-0.7,-0.8,-1.7,0.26,0.1,-0.2,-0.6,1,-1.6,-0.4,1.4,2,24.4,1,76,198,1,24,Y
2015,PHI,Jerami Grant,20,65,1377,8.7,0.47,0.443,0.548,3.7,12.3,7.8,9.4,1.5,4,16.3,16.5,-0.9,1.4,0.5,0.019,-4.3,1,-3.3,-0.5,-0.031,0.05,13.8,-9.38,19800,82,0.268,0.494,332680,0.495,-1.45,1.13,-0.05,0.26,-0.54,-0.59,0.35,-0.21,2.34,-2.72,-3.3,2.3,-1.2,-0.5,-0.5,0.3,-1.1,-0.2,-0.3,-1.8,-0.6,-10.1,0.6,-2.6,0.8,-4.4,1.5,-1.5,-0.9,1,1.7,0.4,0.5,-5.4,0.3,21.2,20,-3.3,-1.2,-0.5,-0.6,-4.4,-1.5,-0.9,-1.2,1,0.4,0.5,0.6,-2.7,-3,0.07,-0.1,-0.1,-1.2,-2.5,1.3,-0.3,3,3,20.89,0,80,210,3,21,N
2015,TOR,James Johnson,27,70,1370,17.9,0.617,0.126,0.252,5.1,16.5,10.8,11.4,2,4.1,15,17.4,2.5,1.6,4.1,0.143,0.6,2,2.7,1.6,0.087,0.056,14.8,2.72,19855,82,0.268,0.553,349122,0.549,-0.08,1.82,0.07,1.02,-0.71,2.04,0.35,0.7,0.11,0.63,2.7,2.3,0.9,1.6,-0.1,0.4,0,0,-0.4,-0.2,-0.1,5.6,2.8,0.8,-2.9,0.6,1.5,0.2,0.8,2,1.7,0.7,0.8,-1.4,0.3,19.6,18.5,2.7,0.9,1.6,1.9,0.6,0.2,0.8,0.9,2,0.7,0.8,0.9,-1.2,0.7,0.61,1.6,2.8,4.3,2.2,2.2,7.7,3.9,4,27.95,5,81,250,4,28,Y
2015,DAL,Al-Farouq Aminu,24,74,1366,14.4,0.504,0.347,0.331,9.1,18.4,13.7,6.1,2.6,3.7,11.9,15.2,1.2,2,3.3,0.115,-0.5,2.9,2.4,1.5,0.043,0.072,13.4,3.64,19881,82,0.268,0.55,350251,0.552,-1.31,2.36,-0.18,0.85,-0.84,1.06,0.34,0.37,-2.3,1.33,2.4,2.3,0.8,1.5,0.1,0.2,-1.2,0.2,-0.4,-1.2,-0.4,4.1,1.4,0.7,-0.4,-0.5,1.5,-0.2,0.4,2.9,1.7,1,1.1,-3.3,0.3,18.5,17.5,2.4,0.8,1.5,1.7,-0.5,-0.2,0.4,0.5,2.9,1,1.1,1.2,-1.3,0.5,0.58,1.5,2.6,4.1,1.1,2.9,6.9,3.8,3,24.36,4,81,215,4,24,Y
2015,DAL,J.J. Barea,30,77,1362,15.1,0.502,0.312,0.175,1.8,9,5.4,29.5,1.2,0.1,10.8,21.2,2.1,0.6,2.7,0.096,1,-2.5,-1.5,0.2,0.074,0.022,18.9,3.64,19881,82,0.268,0.55,350251,0.553,1.77,-1.32,0.2,-2.34,-0.92,-2.81,0.34,-0.96,-2.3,1.33,-1.5,2.3,-0.5,0.2,0.4,0.3,0.2,-0.1,-0.5,0.3,0.1,4.1,1.4,0.7,-0.4,1,1.5,0.3,0.9,-2.5,1.7,-0.9,-0.7,3.5,0.3,17.7,16.8,-1.5,-0.5,0.2,0.2,1,0.3,0.9,1,-2.5,-0.9,-0.7,-0.8,-1.5,-1.5,0.29,0.2,0.2,0.5,2.5,-2,0.4,1,1,30.6,8,72,185,1,31,Y
2015,MEM,Jeff Green,28,45,1361,14.2,0.53,0.28,0.291,3.6,12,7.8,9.5,1,1.3,8.6,20.5,1.7,1.5,3.1,0.111,0.3,-0.3,0,0.7,0.059,0.052,18.7,3.94,19904,82,0.268,0.531,348101,0.531,-1.38,-0.93,-0.05,0.91,0.43,-0.97,0.34,-0.33,-0.24,0.99,0,2.3,0,0.7,-0.5,0.3,0.5,-0.2,0.2,0.3,0.1,-0.1,-0.1,0,4,0.3,1.5,0.1,0.7,-0.3,1.7,-0.1,0,0.6,0.3,30.2,27.8,0,0,0.7,1.3,0.3,0.1,0.7,1.2,-0.3,-0.1,0,0,0.9,0.5,0.57,1.4,1.2,1.9,1.8,0,3.1,3.4,3,28.43,6,81,235,3,29,Y
2015,MEM,Kosta Koufos,25,81,1348,14.2,0.53,0,0.237,10.3,25.8,18.1,4.3,1.1,3.9,14.9,15.8,0.8,2.5,3.3,0.118,-3.4,1.9,-1.5,0.2,0.029,0.089,13.4,3.94,19904,82,0.268,0.531,348101,0.531,-2.52,0.58,-0.22,0.51,-1.04,-2.47,0.34,-0.84,-0.24,0.99,-1.5,2.3,-0.5,0.2,-0.5,0.1,-2.1,-0.3,-0.5,-3.4,-1.1,-0.1,-0.1,0,4,-3.4,1.5,-1.1,-0.6,1.9,1.7,0.6,0.7,-5.3,0.3,16.6,15.9,-1.5,-0.5,0.2,0.2,-3.4,-1.1,-0.6,-0.6,1.9,0.6,0.7,0.7,-1.6,-1.6,0.28,0.1,0.1,0.5,-1.5,2,0.4,5,5,25.94,6,84,265,5,26,Y
2015,WAS,Kris Humphries,29,64,1345,15.4,0.512,0.016,0.262,10.1,24.4,17.4,6.7,1.3,1.5,8.5,18.3,1.6,2.1,3.8,0.134,-2,0.7,-1.3,0.2,0.058,0.076,16.7,0.25,19956,82,0.268,0.534,343082,0.536,-0.89,-0.45,-0.22,0,-0.56,-1.9,0.34,-0.64,-2.93,0.65,-1.3,2.3,-0.4,0.3,0,0.1,-1.4,-0.1,-0.3,-1.7,-0.6,-2.1,-1.1,-0.3,2.3,-2,1.5,-0.7,-0.1,0.7,1.7,0.2,0.3,-2.6,0.3,21,19.8,-1.3,-0.4,0.3,0.3,-2,-0.7,-0.1,-0.1,0.7,0.2,0.3,0.4,-1.3,-1.3,0.32,0.2,0.2,0.7,-0.2,0.9,0.6,4.2,4,29.99,10,81,235,4,30,Y
2015,CHO,Brian Roberts,29,72,1330,11.7,0.495,0.427,0.164,1,8.2,4.5,20.3,1.3,0.4,10.5,18.6,0.6,1.2,1.8,0.064,-0.8,-1.7,-2.5,-0.2,0.021,0.043,16.6,-3.79,19905,82,0.268,0.498,353638,0.498,-0.43,-1.03,0.17,0.16,-0.84,-2.14,0.33,-0.71,-2.5,-0.41,-2.5,2.3,-0.9,-0.2,-0.4,0.4,1.1,-0.1,-0.4,0.6,0.2,-5.7,0.4,-1.4,1.9,-0.8,1.5,-0.3,0.3,-1.7,1.7,-0.6,-0.5,0.8,0.3,18.5,17.5,-2.5,-0.9,-0.2,-0.2,-0.8,-0.3,0.3,0.3,-1.7,-0.6,-0.5,-0.5,-2.4,-2.5,0.15,-0.1,-0.1,-0.5,0.8,-1.3,-0.2,1,1,29.16,2,73,173,1,29,N
2015,UTA,Enes Kanter,22,49,1326,17.5,0.535,0.07,0.203,12.9,20.5,16.7,3.8,0.9,1,12.8,25.1,1.4,1.3,2.7,0.099,-1.5,-2.6,-4.1,-0.7,0.051,0.048,21.9,0.79,19705,82,0.268,0.531,336440,0.531,-2.02,-1.21,-0.2,-1.11,0.09,-4.26,0.34,-1.43,0.25,0.14,-4.1,2.3,-1.4,-0.7,0.4,0.1,-1.7,-0.2,0,-1.4,-0.5,-0.2,0.3,-0.1,1,-1.5,1.5,-0.5,0.1,-2.6,1.7,-0.9,-0.8,1.2,0.3,27.1,25,-4.1,-1.4,-0.7,-1.2,-1.5,-0.5,0.1,0.1,-2.6,-0.9,-0.8,-1.3,-0.1,-2.1,0.2,0,-0.4,-1.9,0.2,-2.1,-1.2,4.8,5,22.7,3,83,245,5,23,N
2015,ATL,Kent Bazemore,25,75,1324,9.7,0.52,0.399,0.302,1.9,16.8,9.6,8.6,2,2.1,16.3,15.5,-0.4,1.9,1.6,0.057,-3.1,1.3,-1.8,0.1,-0.013,0.07,13,5.29,19732,82,0.268,0.564,341423,0.566,-1.97,0.75,-0.12,0.06,-0.93,-2.09,0.34,-0.7,4.94,0.28,-1.8,2.3,-0.6,0.1,-1.3,0.2,-1.6,0.1,-0.5,-3.1,-1,3.4,4.4,-0.1,1.9,-3.1,1.5,-1.1,-0.5,1.3,1.7,0.4,0.5,-4.5,0.3,17.7,16.8,-1.8,-0.6,0.1,0.1,-3.1,-1.1,-0.5,-0.5,1.3,0.4,0.5,0.6,-1.2,-1.5,0.29,0.1,0.1,0.2,-1.3,1.5,0.2,2.3,2,25.59,2,77,201,2,26,Y
2015,PHI,K.J. McDaniels,21,52,1319,10.8,0.499,0.351,0.313,5,11.3,8,9.3,1.7,4.2,17.9,19.2,-0.8,1.4,0.6,0.023,-3.7,1.2,-2.5,-0.2,-0.029,0.052,15.8,-9.38,19800,82,0.268,0.494,332680,0.493,-1.1,1.49,-0.02,-0.11,-0.09,0.2,0.33,0.07,2.34,-2.72,-2.5,2.3,-0.8,-0.2,-0.2,0.3,-1.1,-0.1,0,-1.1,-0.4,-10.1,0.6,-2.6,0.8,-3.7,1.5,-1.2,-0.7,1.2,1.7,0.4,0.5,-4.8,0.3,25.4,23.6,-2.5,-0.8,-0.2,-0.3,-3.7,-1.2,-0.7,-1,1.2,0.4,0.5,0.8,-1.9,-2.2,0.19,0,-0.1,-0.5,-1.8,1.3,-0.3,2.5,2,21.98,0,78,205,3,22,N
2015,MIL,Ersan Ilyasova,27,58,1319,16.8,0.554,0.341,0.192,7,17,12,7.4,1.4,1.2,6.9,22.1,2.3,1.7,4,0.146,1.2,-1.4,-0.2,0.6,0.084,0.062,20.6,-0.16,19929,82,0.268,0.536,336983,0.534,-1.14,-0.48,-0.03,2.06,-0.37,0.07,0.33,0.02,1.29,-0.3,-0.2,2.3,-0.1,0.6,-0.2,0.3,1.9,-0.1,-0.2,1.8,0.6,-3.1,-0.8,-0.6,3,1.2,1.5,0.4,1,-1.4,1.7,-0.5,-0.4,2.6,0.3,22.7,21.3,-0.2,-0.1,0.6,0.8,1.2,0.4,1,1.3,-1.4,-0.5,-0.4,-0.5,-1.1,-0.7,0.41,0.6,0.7,1.6,2.6,-1,2,4,4,27.72,6,82,235,4,28,Y
2015,DAL,Rajon Rondo,28,46,1319,12.4,0.46,0.121,0.094,4,13.3,8.6,34,2.1,0.2,22.6,20.3,-0.5,1.2,0.6,0.023,-1.5,0.5,-1,0.3,-0.019,0.042,15.7,3.64,19881,82,0.268,0.55,350251,0.555,4.63,-0.13,0.13,-7.04,0.26,-2.29,0.33,-0.76,-2.3,1.33,-1,2.3,-0.3,0.3,1.5,0.2,-4.2,0.2,0.1,-2.2,-0.7,4.1,1.4,0.7,-0.4,-1.5,1.5,-0.5,0.1,0.5,1.7,0.2,0.3,-2,0.3,28.7,26.4,-1,-0.3,0.3,0.6,-1.5,-0.5,0.1,0.1,0.5,0.2,0.3,0.5,0.6,-0.2,0.48,0.9,0.5,0.9,0.2,0.8,1.4,1,1,28.94,8,73,186,1,29,Y
2015,NOP,Jrue Holiday,24,40,1303,18.8,0.522,0.253,0.142,2.8,9,5.9,34.9,2.5,1.3,13.8,23.1,2.3,1.1,3.4,0.124,3,-0.7,2.3,1.4,0.084,0.04,19.9,1.16,19782,82,0.268,0.537,346147,0.539,3.14,0.95,0.34,-2.64,0.66,2.11,0.33,0.7,0.45,0.19,2.3,2.3,0.8,1.4,1,0.4,0.6,0.3,0.3,2.7,0.9,2.6,1.5,0.3,-1.4,3,1.5,1,1.5,-0.7,1.7,-0.2,-0.1,3.6,0.3,32.6,29.6,2.3,0.8,1.4,2.9,3,1,1.5,3.2,-0.7,-0.2,-0.1,-0.2,0.9,1.6,0.73,2.6,3.1,3.8,4.2,-0.3,8.4,1.2,1,24.64,5,76,205,1,25,Y
2015,MIN,Kevin Martin,31,39,1302,16.7,0.549,0.306,0.309,1.6,11.1,6.2,12.5,1.3,0.1,9.7,26.6,2,-0.1,1.9,0.069,1.8,-3.9,-2.1,0,0.073,-0.004,24,-8.52,19787,82,0.268,0.517,341855,0.514,-1.35,-1.19,0.08,1.29,0.74,-0.51,0.33,-0.17,-2.34,-1.58,-2.1,2.3,-0.7,0,-0.8,0.4,2.4,0,0.4,2.3,0.7,-2.5,-0.8,-0.4,-6.1,1.8,1.5,0.6,1.2,-3.9,1.7,-1.3,-1.2,5.7,0.3,33.4,30.3,-2.1,-0.7,0,-0.1,1.8,0.6,1.2,2.4,-3.9,-1.3,-1.2,-2.5,-0.4,-1.2,0.33,0.3,0,-0.1,3.1,-3.2,-0.1,2.2,2,32,10,79,199,2,32,N
2015,DET,D.J. Augustin,27,54,1287,15.8,0.536,0.325,0.367,1.1,7.6,4.2,33.2,1.3,0.1,17,22.2,2,0.6,2.5,0.094,0.8,-3.1,-2.4,-0.1,0.073,0.021,18.4,-1.54,19827,82,0.268,0.515,348020,0.513,1.31,-1.19,0.41,-2.08,-0.26,-2.23,0.33,-0.72,-1.14,-0.14,-2.4,2.3,-0.8,-0.1,0.2,0.5,0.8,0,-0.1,1.4,0.4,-0.2,2.8,-0.6,-1.3,0.8,1.5,0.2,0.8,-3.1,1.7,-1,-0.9,3.9,0.3,23.8,22.2,-2.4,-0.8,-0.1,-0.2,0.8,0.2,0.8,1.2,-3.1,-1,-0.9,-1.4,-1.1,-1.7,0.26,0.1,-0.1,-0.3,2.2,-2.5,-0.3,1,1,27.23,6,72,183,1,27,N
